,unique_customer_id,order_total_revenue,datetime,num_orders,latest_order,days_last_purchase,recency_score,frequency_score,monetary_score,rfm_code,fm_score
223,224,22.4,[Timestamp('2023-12-18 00:00:00')],1,2023-12-18,866,2,1,1,211,1.0
225,226,50.0,[Timestamp('2023-12-17 00:00:00')],1,2023-12-17,867,2,1,2,212,1.5
226,227,40.0,[Timestamp('2023-12-17 00:00:00')],1,2023-12-17,867,2,1,2,212,1.5
227,228,70.0,[Timestamp('2023-12-15 00:00:00')],1,2023-12-15,869,2,1,3,213,2.0
229,230,75.0,[Timestamp('2023-12-13 00:00:00')],1,2023-12-13,871,2,1,3,213,2.0
231,232,22.4,[Timestamp('2023-12-09 00:00:00')],1,2023-12-09,875,2,1,1,211,1.0
232,233,50.0,[Timestamp('2023-12-09 00:00:00')],1,2023-12-09,875,2,1,2,212,1.5
233,234,28.0,[Timestamp('2023-12-07 00:00:00')],1,2023-12-07,877,2,1,1,211,1.0
234,235,28.0,[Timestamp('2023-12-06 00:00:00')],1,2023-12-06,878,2,1,1,211,1.0
236,237,28.0,[Timestamp('2023-12-05 00:00:00')],1,2023-12-05,879,2,1,1,211,1.0
237,238,28.0,[Timestamp('2023-12-02 00:00:00')],1,2023-12-02,882,2,1,1,211,1.0
238,239,84.0,[Timestamp('2023-12-02 00:00:00')],1,2023-12-02,882,2,1,3,213,2.0
240,241,50.0,[Timestamp('2023-11-26 00:00:00')],1,2023-11-26,888,2,1,2,212,1.5
241,242,50.0,[Timestamp('2023-11-26 00:00:00')],1,2023-11-26,888,2,1,2,212,1.5
244,245,25.0,[Timestamp('2023-11-24 00:00:00')],1,2023-11-24,890,2,1,1,211,1.0
245,246,25.0,[Timestamp('2023-11-24 00:00:00')],1,2023-11-24,890,2,1,1,211,1.0
246,247,25.0,[Timestamp('2023-11-23 00:00:00')],1,2023-11-23,891,2,1,1,211,1.0
249,250,50.0,[Timestamp('2023-11-23 00:00:00')],1,2023-11-23,891,2,1,2,212,1.5
253,254,28.0,[Timestamp('2023-11-20 00:00:00')],1,2023-11-20,894,2,1,1,211,1.0
263,264,50.0,[Timestamp('2023-11-08 00:00:00')],1,2023-11-08,906,2,1,2,212,1.5
264,265,76.8,[Timestamp('2023-11-08 00:00:00')],1,2023-11-08,906,2,1,3,213,2.0
265,266,50.0,[Timestamp('2023-11-07 00:00:00')],1,2023-11-07,907,2,1,2,212,1.5
266,267,50.0,[Timestamp('2023-11-06 00:00:00')],1,2023-11-06,908,2,1,2,212,1.5
267,268,50.0,[Timestamp('2023-11-05 00:00:00')],1,2023-11-05,909,2,1,2,212,1.5
268,269,50.0,[Timestamp('2023-11-05 00:00:00')],1,2023-11-05,909,2,1,2,212,1.5
269,270,28.0,[Timestamp('2023-11-05 00:00:00')],1,2023-11-05,909,2,1,1,211,1.0
270,271,28.0,[Timestamp('2023-11-04 00:00:00')],1,2023-11-04,910,2,1,1,211,1.0
273,274,50.0,[Timestamp('2023-10-24 00:00:00')],1,2023-10-24,921,2,1,2,212,1.5
275,276,52.0,"[Timestamp('2023-10-22 00:00:00'), Timestamp('2023-04-25 00:00:00')]",2,2023-10-22,923,2,2,2,222,2.0
281,282,80.0,[Timestamp('2023-10-11 00:00:00')],1,2023-10-11,934,2,1,3,213,2.0
283,284,56.0,[Timestamp('2023-10-02 00:00:00')],1,2023-10-02,943,2,1,2,212,1.5
285,286,39.96,[Timestamp('2023-09-25 00:00:00')],1,2023-09-25,950,2,1,2,212,1.5
286,287,77.95,[Timestamp('2023-09-22 00:00:00')],1,2023-09-22,953,2,1,3,213,2.0
294,295,60.0,[Timestamp('2023-08-24 00:00:00')],1,2023-08-24,982,2,1,3,213,2.0
298,299,79.92,[Timestamp('2023-08-23 00:00:00')],1,2023-08-23,983,2,1,3,213,2.0
299,300,22.4,[Timestamp('2023-08-22 00:00:00')],1,2023-08-22,984,2,1,1,211,1.0
300,301,28.0,[Timestamp('2023-08-21 00:00:00')],1,2023-08-21,985,2,1,1,211,1.0
301,302,39.96,[Timestamp('2023-08-20 00:00:00')],1,2023-08-20,986,2,1,2,212,1.5
303,304,49.95,[Timestamp('2023-08-18 00:00:00')],1,2023-08-18,988,2,1,2,212,1.5
307,308,79.92,[Timestamp('2023-08-08 00:00:00')],1,2023-08-08,998,2,1,3,213,2.0
308,309,28.0,[Timestamp('2023-08-04 00:00:00')],1,2023-08-04,1002,2,1,1,211,1.0
309,310,22.4,[Timestamp('2023-08-02 00:00:00')],1,2023-08-02,1004,2,1,1,211,1.0
310,311,22.4,[Timestamp('2023-07-30 00:00:00')],1,2023-07-30,1007,2,1,1,211,1.0
311,312,28.0,[Timestamp('2023-07-27 00:00:00')],1,2023-07-27,1010,2,1,1,211,1.0
312,313,38.4,[Timestamp('2023-07-26 00:00:00')],1,2023-07-26,1011,2,1,2,212,1.5
313,314,28.0,[Timestamp('2023-07-25 00:00:00')],1,2023-07-25,1012,2,1,1,211,1.0
314,315,79.92,[Timestamp('2023-07-25 00:00:00')],1,2023-07-25,1012,2,1,3,213,2.0
316,317,76.0,[Timestamp('2023-07-23 00:00:00')],1,2023-07-23,1014,2,1,3,213,2.0
318,319,52.0,"[Timestamp('2023-07-17 00:00:00'), Timestamp('2023-03-15 00:00:00')]",2,2023-07-17,1020,2,2,2,222,2.0
320,321,49.95,[Timestamp('2023-07-04 00:00:00')],1,2023-07-04,1033,2,1,2,212,1.5
321,322,24.0,[Timestamp('2023-06-30 00:00:00')],1,2023-06-30,1037,2,1,1,211,1.0
323,324,48.0,[Timestamp('2023-06-25 00:00:00')],1,2023-06-25,1042,2,1,2,212,1.5
327,328,49.95,[Timestamp('2023-06-18 00:00:00')],1,2023-06-18,1049,2,1,2,212,1.5
328,329,48.0,[Timestamp('2023-06-18 00:00:00')],1,2023-06-18,1049,2,1,2,212,1.5
331,332,24.0,[Timestamp('2023-06-17 00:00:00')],1,2023-06-17,1050,2,1,1,211,1.0
332,333,24.0,[Timestamp('2023-06-16 00:00:00')],1,2023-06-16,1051,2,1,1,211,1.0
333,334,49.95,[Timestamp('2023-06-15 00:00:00')],1,2023-06-15,1052,2,1,2,212,1.5
334,335,24.0,[Timestamp('2023-06-12 00:00:00')],1,2023-06-12,1055,2,1,1,211,1.0
335,336,48.0,[Timestamp('2023-06-11 00:00:00')],1,2023-06-11,1056,2,1,2,212,1.5
336,337,39.0,[Timestamp('2023-06-09 00:00:00')],1,2023-06-09,1058,2,1,2,212,1.5
337,338,24.0,[Timestamp('2023-06-08 00:00:00')],1,2023-06-08,1059,2,1,1,211,1.0
342,343,48.0,[Timestamp('2023-05-31 00:00:00')],1,2023-05-31,1067,2,1,2,212,1.5
343,344,73.95,[Timestamp('2023-05-29 00:00:00')],1,2023-05-29,1069,2,1,3,213,2.0
345,346,73.95,[Timestamp('2023-05-24 00:00:00')],1,2023-05-24,1074,2,1,3,213,2.0
347,348,72.0,[Timestamp('2023-05-23 00:00:00')],1,2023-05-23,1075,2,1,3,213,2.0
349,350,45.0,[Timestamp('2023-05-11 00:00:00')],1,2023-05-11,1087,2,1,2,212,1.5
350,351,24.0,[Timestamp('2023-05-09 00:00:00')],1,2023-05-09,1089,2,1,1,211,1.0
351,352,24.0,[Timestamp('2023-05-06 00:00:00')],1,2023-05-06,1092,2,1,1,211,1.0
352,353,48.0,[Timestamp('2023-05-06 00:00:00')],1,2023-05-06,1092,2,1,2,212,1.5
353,354,45.0,[Timestamp('2023-05-05 00:00:00')],1,2023-05-05,1093,2,1,2,212,1.5
356,357,45.0,[Timestamp('2023-04-30 00:00:00')],1,2023-04-30,1098,2,1,2,212,1.5
357,358,48.0,[Timestamp('2023-04-30 00:00:00')],1,2023-04-30,1098,2,1,2,212,1.5
359,360,45.0,[Timestamp('2023-04-26 00:00:00')],1,2023-04-26,1102,2,1,2,212,1.5
361,362,24.0,[Timestamp('2023-04-19 00:00:00')],1,2023-04-19,1109,2,1,1,211,1.0
362,363,45.0,[Timestamp('2023-04-18 00:00:00')],1,2023-04-18,1110,2,1,2,212,1.5
363,364,24.0,[Timestamp('2023-04-16 00:00:00')],1,2023-04-16,1112,2,1,1,211,1.0
364,365,24.0,[Timestamp('2023-04-16 00:00:00')],1,2023-04-16,1112,2,1,1,211,1.0
365,366,68.0,[Timestamp('2023-04-14 00:00:00')],1,2023-04-14,1114,2,1,3,213,2.0
369,370,48.0,[Timestamp('2023-04-08 00:00:00')],1,2023-04-08,1120,2,1,2,212,1.5
370,371,48.0,[Timestamp('2023-04-08 00:00:00')],1,2023-04-08,1120,2,1,2,212,1.5
371,372,24.0,[Timestamp('2023-04-08 00:00:00')],1,2023-04-08,1120,2,1,1,211,1.0
372,373,45.0,[Timestamp('2023-04-05 00:00:00')],1,2023-04-05,1123,2,1,2,212,1.5
376,377,24.0,[Timestamp('2023-04-01 00:00:00')],1,2023-04-01,1127,2,1,1,211,1.0
377,378,48.0,[Timestamp('2023-03-31 00:00:00')],1,2023-03-31,1128,1,1,2,112,1.5
380,381,45.0,[Timestamp('2023-03-28 00:00:00')],1,2023-03-28,1131,1,1,2,112,1.5
382,383,45.0,[Timestamp('2023-03-24 00:00:00')],1,2023-03-24,1135,1,1,2,112,1.5
383,384,72.0,[Timestamp('2023-03-23 00:00:00')],1,2023-03-23,1136,1,1,3,113,2.0
384,385,24.0,[Timestamp('2023-03-17 00:00:00')],1,2023-03-17,1142,1,1,1,111,1.0
385,386,76.5,[Timestamp('2023-03-12 00:00:00')],1,2023-03-12,1147,1,1,3,113,2.0
387,388,48.0,[Timestamp('2023-03-06 00:00:00')],1,2023-03-06,1153,1,1,2,112,1.5
389,390,63.0,[Timestamp('2023-03-04 00:00:00')],1,2023-03-04,1155,1,1,3,113,2.0
390,391,48.0,[Timestamp('2023-03-03 00:00:00')],1,2023-03-03,1156,1,1,2,112,1.5
392,393,24.0,[Timestamp('2023-03-03 00:00:00')],1,2023-03-03,1156,1,1,1,111,1.0
393,394,45.0,[Timestamp('2023-03-02 00:00:00')],1,2023-03-02,1157,1,1,2,112,1.5
394,395,24.0,[Timestamp('2023-03-02 00:00:00')],1,2023-03-02,1157,1,1,1,111,1.0
395,396,48.0,[Timestamp('2023-03-01 00:00:00')],1,2023-03-01,1158,1,1,2,112,1.5
396,397,72.0,[Timestamp('2023-03-01 00:00:00')],1,2023-03-01,1158,1,1,3,113,2.0
397,398,24.0,[Timestamp('2023-02-28 00:00:00')],1,2023-02-28,1159,1,1,1,111,1.0
398,399,75.0,[Timestamp('2023-02-28 00:00:00')],1,2023-02-28,1159,1,1,3,113,2.0
399,400,60.0,[Timestamp('2023-02-23 00:00:00')],1,2023-02-23,1164,1,1,3,113,2.0
400,401,80.0,[Timestamp('2023-02-23 00:00:00')],1,2023-02-23,1164,1,1,3,113,2.0
402,403,81.6,[Timestamp('2023-02-21 00:00:00')],1,2023-02-21,1166,1,1,3,113,2.0
406,407,24.0,[Timestamp('2023-02-12 00:00:00')],1,2023-02-12,1175,1,1,1,111,1.0
407,408,24.0,[Timestamp('2023-02-11 00:00:00')],1,2023-02-11,1176,1,1,1,111,1.0
410,411,40.0,[Timestamp('2023-02-02 00:00:00')],1,2023-02-02,1185,1,1,2,112,1.5
411,412,40.0,[Timestamp('2023-02-01 00:00:00')],1,2023-02-01,1186,1,1,2,112,1.5
413,414,40.0,[Timestamp('2023-01-29 00:00:00')],1,2023-01-29,1189,1,1,2,112,1.5
416,417,40.0,[Timestamp('2023-01-26 00:00:00')],1,2023-01-26,1192,1,1,2,112,1.5
417,418,75.0,[Timestamp('2023-01-26 00:00:00')],1,2023-01-26,1192,1,1,3,113,2.0
418,419,40.0,[Timestamp('2023-01-25 00:00:00')],1,2023-01-25,1193,1,1,2,112,1.5
420,421,75.0,[Timestamp('2023-01-21 00:00:00')],1,2023-01-21,1197,1,1,3,113,2.0
422,423,75.0,[Timestamp('2023-01-17 00:00:00')],1,2023-01-17,1201,1,1,3,113,2.0
423,424,40.0,[Timestamp('2023-01-12 00:00:00')],1,2023-01-12,1206,1,1,2,112,1.5
424,425,79.99,[Timestamp('2023-01-08 00:00:00')],1,2023-01-08,1210,1,1,3,113,2.0
425,426,79.99,[Timestamp('2023-01-06 00:00:00')],1,2023-01-06,1212,1,1,3,113,2.0
426,427,44.99,[Timestamp('2022-12-31 00:00:00')],1,2022-12-31,1218,1,1,2,112,1.5
427,428,44.99,[Timestamp('2022-12-31 00:00:00')],1,2022-12-31,1218,1,1,2,112,1.5
429,430,44.99,[Timestamp('2022-12-24 00:00:00')],1,2022-12-24,1225,1,1,2,112,1.5
430,431,79.99,[Timestamp('2022-12-14 00:00:00')],1,2022-12-14,1235,1,1,3,113,2.0
432,433,79.99,[Timestamp('2022-12-03 00:00:00')],1,2022-12-03,1246,1,1,3,113,2.0
433,434,79.99,[Timestamp('2022-11-29 00:00:00')],1,2022-11-29,1250,1,1,3,113,2.0
438,439,55.980000000000004,"[Timestamp('2022-11-25 00:00:00'), Timestamp('2022-11-25 00:00:00')]",2,2022-11-25,1254,1,2,2,122,2.0
441,442,24.99,[Timestamp('2022-11-24 00:00:00')],1,2022-11-24,1255,1,1,1,111,1.0
442,443,75.0,[Timestamp('2022-11-19 00:00:00')],1,2022-11-19,1260,1,1,3,113,2.0
443,444,75.0,[Timestamp('2022-11-19 00:00:00')],1,2022-11-19,1260,1,1,3,113,2.0
445,446,40.0,[Timestamp('2022-11-14 00:00:00')],1,2022-11-14,1265,1,1,2,112,1.5
447,448,79.99,[Timestamp('2022-11-05 00:00:00')],1,2022-11-05,1274,1,1,3,113,2.0
449,450,44.99,[Timestamp('2022-11-02 00:00:00')],1,2022-11-02,1277,1,1,2,112,1.5
450,451,79.99,[Timestamp('2022-11-01 00:00:00')],1,2022-11-01,1278,1,1,3,113,2.0
451,452,79.99,[Timestamp('2022-10-31 00:00:00')],1,2022-10-31,1279,1,1,3,113,2.0
454,455,79.99,[Timestamp('2022-10-30 00:00:00')],1,2022-10-30,1280,1,1,3,113,2.0
456,457,79.99,[Timestamp('2022-10-27 00:00:00')],1,2022-10-27,1283,1,1,3,113,2.0
458,459,44.99,[Timestamp('2022-10-25 00:00:00')],1,2022-10-25,1285,1,1,2,112,1.5
460,461,44.99,[Timestamp('2022-10-20 00:00:00')],1,2022-10-20,1290,1,1,2,112,1.5
462,463,79.99,[Timestamp('2022-10-20 00:00:00')],1,2022-10-20,1290,1,1,3,113,2.0
469,470,79.99,[Timestamp('2022-09-21 00:00:00')],1,2022-09-21,1319,1,1,3,113,2.0
471,472,79.99,[Timestamp('2022-09-14 00:00:00')],1,2022-09-14,1326,1,1,3,113,2.0
472,473,79.99,[Timestamp('2022-09-09 00:00:00')],1,2022-09-09,1331,1,1,3,113,2.0
473,474,79.99,[Timestamp('2022-09-08 00:00:00')],1,2022-09-08,1332,1,1,3,113,2.0
476,477,79.99,[Timestamp('2022-09-07 00:00:00')],1,2022-09-07,1333,1,1,3,113,2.0
477,478,79.99,[Timestamp('2022-08-31 00:00:00')],1,2022-08-31,1340,1,1,3,113,2.0
478,479,79.99,[Timestamp('2022-08-25 00:00:00')],1,2022-08-25,1346,1,1,3,113,2.0
479,480,79.99,[Timestamp('2022-08-18 00:00:00')],1,2022-08-18,1353,1,1,3,113,2.0
480,481,40.0,[Timestamp('2022-08-15 00:00:00')],1,2022-08-15,1356,1,1,2,112,1.5
481,482,75.0,[Timestamp('2022-08-08 00:00:00')],1,2022-08-08,1363,1,1,3,113,2.0
483,484,80.0,[Timestamp('2022-07-31 00:00:00')],1,2022-07-31,1371,1,1,3,113,2.0
484,485,75.0,[Timestamp('2022-07-25 00:00:00')],1,2022-07-25,1377,1,1,3,113,2.0
486,487,56.25,[Timestamp('2022-07-23 00:00:00')],1,2022-07-23,1379,1,1,2,112,1.5
487,488,56.25,[Timestamp('2022-07-20 00:00:00')],1,2022-07-20,1382,1,1,2,112,1.5
488,489,56.25,[Timestamp('2022-07-16 00:00:00')],1,2022-07-16,1386,1,1,2,112,1.5
489,490,75.0,[Timestamp('2022-07-05 00:00:00')],1,2022-07-05,1397,1,1,3,113,2.0
490,491,75.0,[Timestamp('2022-07-04 00:00:00')],1,2022-07-04,1398,1,1,3,113,2.0
491,492,56.25,[Timestamp('2022-07-03 00:00:00')],1,2022-07-03,1399,1,1,2,112,1.5
492,493,75.0,[Timestamp('2022-06-30 00:00:00')],1,2022-06-30,1402,1,1,3,113,2.0
494,495,56.25,[Timestamp('2022-06-24 00:00:00')],1,2022-06-24,1408,1,1,2,112,1.5
496,497,75.0,[Timestamp('2022-06-08 00:00:00')],1,2022-06-08,1424,1,1,3,113,2.0
497,498,75.0,[Timestamp('2022-06-07 00:00:00')],1,2022-06-07,1425,1,1,3,113,2.0
498,499,75.0,[Timestamp('2022-06-07 00:00:00')],1,2022-06-07,1425,1,1,3,113,2.0
499,500,75.0,[Timestamp('2022-06-05 00:00:00')],1,2022-06-05,1427,1,1,3,113,2.0
500,501,75.0,[Timestamp('2022-06-02 00:00:00')],1,2022-06-02,1430,1,1,3,113,2.0
501,502,56.25,[Timestamp('2022-06-01 00:00:00')],1,2022-06-01,1431,1,1,2,112,1.5
503,504,56.25,[Timestamp('2022-05-27 00:00:00')],1,2022-05-27,1436,1,1,2,112,1.5
504,505,75.0,[Timestamp('2022-05-20 00:00:00')],1,2022-05-20,1443,1,1,3,113,2.0
505,506,75.0,[Timestamp('2022-05-14 00:00:00')],1,2022-05-14,1449,1,1,3,113,2.0
510,511,75.0,[Timestamp('2022-04-28 00:00:00')],1,2022-04-28,1465,1,1,3,113,2.0
511,512,56.25,[Timestamp('2022-04-24 00:00:00')],1,2022-04-24,1469,1,1,2,112,1.5
512,513,56.25,[Timestamp('2022-04-15 00:00:00')],1,2022-04-15,1478,1,1,2,112,1.5
513,514,75.0,[Timestamp('2022-04-15 00:00:00')],1,2022-04-15,1478,1,1,3,113,2.0
515,516,75.0,[Timestamp('2022-04-08 00:00:00')],1,2022-04-08,1485,1,1,3,113,2.0
516,517,75.0,[Timestamp('2022-04-08 00:00:00')],1,2022-04-08,1485,1,1,3,113,2.0
519,520,56.25,[Timestamp('2022-04-02 00:00:00')],1,2022-04-02,1491,1,1,2,112,1.5
520,521,63.75,[Timestamp('2022-04-01 00:00:00')],1,2022-04-01,1492,1,1,3,113,2.0
521,522,75.0,[Timestamp('2022-03-28 00:00:00')],1,2022-03-28,1496,1,1,3,113,2.0
522,523,75.0,[Timestamp('2022-03-25 00:00:00')],1,2022-03-25,1499,1,1,3,113,2.0
525,526,81.99,[Timestamp('2022-03-04 00:00:00')],1,2022-03-04,1520,1,1,3,113,2.0
529,530,81.99,[Timestamp('2022-02-17 00:00:00')],1,2022-02-17,1535,1,1,3,113,2.0
530,531,81.99,[Timestamp('2022-02-12 00:00:00')],1,2022-02-12,1540,1,1,3,113,2.0
531,532,81.99,[Timestamp('2022-02-12 00:00:00')],1,2022-02-12,1540,1,1,3,113,2.0
532,533,81.99,[Timestamp('2022-02-09 00:00:00')],1,2022-02-09,1543,1,1,3,113,2.0
534,535,74.49,[Timestamp('2022-01-27 00:00:00')],1,2022-01-27,1556,1,1,3,113,2.0
537,538,81.99,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1565,1,1,3,113,2.0
538,539,70.74,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1565,1,1,3,113,2.0
539,540,70.74,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1565,1,1,3,113,2.0
540,541,81.99,[Timestamp('2022-01-18 00:00:00')],1,2022-01-18,1565,1,1,3,113,2.0
541,542,81.99,[Timestamp('2022-01-16 00:00:00')],1,2022-01-16,1567,1,1,3,113,2.0
542,543,70.74,[Timestamp('2022-01-08 00:00:00')],1,2022-01-08,1575,1,1,3,113,2.0
543,544,81.99,[Timestamp('2022-01-05 00:00:00')],1,2022-01-05,1578,1,1,3,113,2.0
544,545,70.74,[Timestamp('2022-01-03 00:00:00')],1,2022-01-03,1580,1,1,3,113,2.0
545,546,81.99,[Timestamp('2021-12-31 00:00:00')],1,2021-12-31,1583,1,1,3,113,2.0
546,547,81.99,[Timestamp('2021-12-29 00:00:00')],1,2021-12-29,1585,1,1,3,113,2.0
548,549,70.74,[Timestamp('2021-12-23 00:00:00')],1,2021-12-23,1591,1,1,3,113,2.0
549,550,70.74,[Timestamp('2021-12-21 00:00:00')],1,2021-12-21,1593,1,1,3,113,2.0
553,554,80.0,[Timestamp('2021-12-11 00:00:00')],1,2021-12-11,1603,1,1,3,113,2.0
556,557,81.99,[Timestamp('2021-12-06 00:00:00')],1,2021-12-06,1608,1,1,3,113,2.0
